event_id,station_code,timestamp,card_type,direction,gate_id,fare_amount
TX0001399,ST09,2026-08-15 07:00:00,monthly_pass,entry,G05,1.79
TX0001400,ST09,2026-08-16 12:00:00,single_ticket,exit,G09,3.73
TX0001401,ST06,2026-07-21 04:00:00,single_ticket,exit,G10,3.81
TX0001402,ST04,2026-07-04 01:00:00,monthly_pass,entry,G08,4.35
TX0001403,ST03,2026-08-10 06:00:00,monthly_pass,exit,G10,3.46
TX0001404,ST10,2026-08-11 01:00:00,smart_card,exit,G05,3.23
TX0001405,ST06,2026-07-14 20:00:00,smart_card,exit,G03,3.24
TX0001406,ST07,2026-07-28 10:00:00,monthly_pass,exit,G11,1.78
TX0001407,ST04,2026-08-20 17:00:00,smart_card,exit,G06,2.49
TX0001408,ST08,2026-07-13 05:00:00,smart_card,exit,G02,4.17
TX0001409,ST03,2026-07-21 07:00:00,monthly_pass,entry,G02,4.15
TX0001410,ST05,2026-08-08 05:00:00,day_pass,exit,G12,4.36
TX0001411,ST07,2026-07-19 18:00:00,smart_card,exit,G01,3.51
TX0001412,ST08,2026-08-10 14:00:00,smart_card,exit,G11,2.17
TX0001413,ST01,2026-08-11 04:00:00,day_pass,entry,G04,3.99
TX0001414,ST07,2026-07-01 20:00:00,smart_card,entry,G12,3.24
TX0001415,ST09,2026-07-18 11:00:00,smart_card,entry,G07,1.79
TX0001416,ST01,2026-07-02 12:00:00,monthly_pass,exit,G10,1.68
TX0001417,ST07,2026-08-17 20:00:00,day_pass,exit,G10,3.37
TX0001418,ST02,2026-06-28 14:00:00,smart_card,exit,G06,3.48
TX0001419,ST03,2026-07-07 13:00:00,single_ticket,exit,G12,2.43
TX0001420,ST06,2026-08-18 11:00:00,smart_card,entry,G09,4.31
TX0001421,ST09,2026-08-12 14:00:00,smart_card,entry,G06,2.03
TX0001422,ST08,2026-07-19 19:00:00,monthly_pass,entry,G05,1.96
TX0001423,ST01,2026-06-24 03:00:00,smart_card,exit,G01,2.61
TX0001424,ST01,2026-07-13 12:00:00,single_ticket,entry,G03,3.0
TX0001425,ST07,2026-08-01 21:00:00,smart_card,exit,G08,2.9
TX0001426,ST06,2026-07-28 00:00:00,smart_card,exit,G09,3.58
TX0001427,ST08,2026-08-11 02:00:00,smart_card,entry,G03,2.1
TX0001428,ST07,2026-06-23 04:00:00,smart_card,entry,G06,3.06
TX0001429,ST09,2026-06-27 11:00:00,single_ticket,exit,G07,3.01
TX0001430,ST10,2026-07-12 09:00:00,day_pass,exit,G03,4.22
TX0001431,ST04,2026-08-21 01:00:00,day_pass,entry,G06,3.92
TX0001432,ST05,2026-08-11 04:00:00,smart_card,entry,G10,4.14
TX0001433,ST09,2026-08-19 21:00:00,smart_card,entry,G04,4.13
TX0001434,ST02,2026-06-29 03:00:00,smart_card,entry,G10,1.8
TX0001435,ST06,2026-08-18 07:00:00,single_ticket,exit,G04,3.01
TX0001436,ST06,2026-08-10 19:00:00,monthly_pass,entry,G02,4.11
TX0001437,ST04,2026-08-07 19:00:00,day_pass,exit,G05,3.98
TX0001438,ST10,2026-07-17 19:00:00,smart_card,entry,G06,4.25
TX0001439,ST08,2026-08-16 10:00:00,single_ticket,exit,G03,1.63
TX0001440,ST01,2026-06-27 20:00:00,smart_card,entry,G09,2.76
TX0001441,ST01,2026-07-10 04:00:00,smart_card,entry,G09,1.85
TX0001442,ST02,2026-08-01 17:00:00,smart_card,entry,G07,1.87
TX0001443,ST04,2026-06-28 08:00:00,smart_card,entry,G05,3.18
TX0001444,ST09,2026-07-08 21:00:00,smart_card,exit,G01,4.46
TX0001445,ST02,2026-07-13 18:00:00,smart_card,entry,G09,3.77
TX0001446,ST01,2026-08-04 16:00:00,single_ticket,entry,G05,3.11
TX0001447,ST07,2026-07-01 19:00:00,smart_card,entry,G07,4.01
TX0001448,ST06,2026-08-11 19:00:00,smart_card,entry,G04,3.39
TX0001449,ST06,2026-08-13 12:00:00,smart_card,entry,G03,1.76
TX0001450,ST03,2026-07-10 15:00:00,smart_card,entry,G08,3.38
TX0001451,ST06,2026-07-29 08:00:00,smart_card,exit,G04,1.73
TX0001452,ST03,2026-07-12 11:00:00,smart_card,exit,G06,2.62
TX0001453,ST07,2026-08-04 08:00:00,smart_card,exit,G12,2.6
TX0001454,ST09,2026-07-31 10:00:00,day_pass,entry,G04,4.46
TX0001455,ST08,2026-07-13 19:00:00,smart_card,exit,G06,1.88
TX0001456,ST01,2026-08-17 12:00:00,day_pass,entry,G04,4.04
TX0001457,ST04,2026-07-24 07:00:00,smart_card,exit,G02,2.41
TX0001458,ST08,2026-08-09 16:00:00,day_pass,exit,G06,2.94
TX0001459,ST04,2026-08-01 04:00:00,smart_card,entry,G08,4.16
TX0001460,ST08,2026-07-05 00:00:00,monthly_pass,exit,G04,2.76
TX0001461,ST05,2026-07-26 23:00:00,smart_card,exit,G05,3.53
TX0001462,ST09,2026-07-14 19:00:00,monthly_pass,exit,G09,4.15
TX0001463,ST02,2026-08-04 11:00:00,smart_card,exit,G06,2.1
TX0001464,ST07,2026-08-20 16:00:00,single_ticket,exit,G07,2.49
TX0001465,ST05,2026-07-17 14:00:00,smart_card,entry,G03,3.32
TX0001466,ST10,2026-08-13 04:00:00,smart_card,exit,G06,2.62
TX0001467,ST03,2026-08-16 22:00:00,smart_card,entry,G01,2.83
TX0001468,ST08,2026-07-20 17:00:00,smart_card,entry,G07,3.64
TX0001469,ST04,2026-07-18 08:00:00,smart_card,exit,G08,4.1
TX0001470,ST05,2026-06-26 07:00:00,single_ticket,entry,G03,2.63
TX0001471,ST06,2026-07-10 05:00:00,smart_card,exit,G06,2.3
TX0001472,ST10,2026-07-05 01:00:00,single_ticket,entry,G09,3.7
TX0001473,ST02,2026-07-28 16:00:00,smart_card,exit,G05,3.29
TX0001474,ST09,2026-06-25 22:00:00,single_ticket,entry,G12,3.73
TX0001475,ST05,2026-07-08 06:00:00,day_pass,entry,G12,4.32
TX0001476,ST08,2026-08-11 20:00:00,smart_card,exit,G02,2.19
TX0001477,ST06,2026-08-05 00:00:00,day_pass,exit,G04,3.78
TX0001478,ST10,2026-08-06 02:00:00,smart_card,entry,G04,2.32
TX0001479,ST05,2026-07-25 14:00:00,smart_card,exit,G08,2.24
TX0001480,ST03,2026-07-23 16:00:00,day_pass,entry,G08,3.66
TX0001481,ST01,2026-07-31 06:00:00,single_ticket,exit,G10,2.36
TX0001482,ST08,2026-06-25 19:00:00,smart_card,exit,G05,1.54
TX0001483,ST01,2026-07-26 22:00:00,smart_card,entry,G06,2.77
TX0001484,ST05,2026-07-28 11:00:00,single_ticket,exit,G06,2.59
TX0001485,ST03,2026-07-24 03:00:00,smart_card,exit,G10,1.57
TX0001486,ST07,2026-08-01 04:00:00,monthly_pass,entry,G06,2.55
TX0001487,ST01,2026-07-28 13:00:00,day_pass,entry,G07,2.58
TX0001488,ST02,2026-08-14 20:00:00,smart_card,entry,G02,3.1
TX0001489,ST03,2026-07-27 13:00:00,smart_card,entry,G05,2.98
TX0001490,ST02,2026-08-14 08:00:00,single_ticket,entry,G06,1.99
TX0001491,ST09,2026-08-05 14:00:00,single_ticket,exit,G11,3.59
TX0001492,ST01,2026-08-10 04:00:00,smart_card,exit,G02,4.24
TX0001493,ST03,2026-06-28 05:00:00,day_pass,entry,G05,3.88
TX0001494,ST07,2026-07-12 02:00:00,single_ticket,entry,G08,1.98
TX0001495,ST02,2026-07-21 09:00:00,smart_card,entry,G06,3.16
TX0001496,ST03,2026-08-14 15:00:00,smart_card,entry,G04,2.07
TX0001497,ST09,2026-07-31 19:00:00,single_ticket,entry,G08,2.7
TX0001498,ST06,2026-06-26 11:00:00,day_pass,entry,G01,4.13
TX0001499,ST01,2026-08-06 08:00:00,smart_card,exit,G08,1.85
TX0001500,ST08,2026-07-15 05:00:00,smart_card,exit,G11,4.32
TX0001501,ST07,2026-06-24 20:00:00,smart_card,entry,G07,2.51
TX0001502,ST03,2026-07-19 17:00:00,smart_card,entry,G10,3.36
TX0001503,ST08,2026-07-31 19:00:00,single_ticket,exit,G09,2.98
TX0001504,ST02,2026-07-20 05:00:00,smart_card,entry,G08,3.16
TX0001505,ST07,2026-07-25 18:00:00,day_pass,exit,G09,3.38
TX0001506,ST07,2026-07-23 06:00:00,smart_card,exit,G12,1.77
TX0001507,ST06,2026-06-23 05:00:00,day_pass,exit,G07,2.1
TX0001508,ST01,2026-07-09 08:00:00,monthly_pass,exit,G04,3.76
TX0001509,ST01,2026-08-11 02:00:00,smart_card,entry,G07,3.75
TX0001510,ST09,2026-07-13 11:00:00,monthly_pass,exit,G06,3.17
TX0001511,ST06,2026-07-13 14:00:00,single_ticket,exit,G02,4.34
TX0001512,ST10,2026-08-05 02:00:00,monthly_pass,entry,G12,1.63
TX0001513,ST02,2026-06-27 07:00:00,smart_card,exit,G09,4.21
TX0001514,ST09,2026-06-28 01:00:00,monthly_pass,entry,G05,2.8
TX0001515,ST06,2026-07-05 05:00:00,smart_card,exit,G12,4.24
TX0001516,ST02,2026-07-15 02:00:00,smart_card,entry,G04,2.9
TX0001517,ST01,2026-07-22 05:00:00,monthly_pass,exit,G04,3.81
TX0001518,ST08,2026-07-03 23:00:00,monthly_pass,entry,G03,4.45
TX0001519,ST05,2026-06-25 20:00:00,smart_card,exit,G03,4.12
TX0001520,ST08,2026-07-04 14:00:00,smart_card,entry,G08,1.77
TX0001521,ST05,2026-08-13 18:00:00,monthly_pass,entry,G12,3.85
TX0001522,ST06,2026-07-03 08:00:00,smart_card,exit,G07,2.89
TX0001523,ST09,2026-08-02 15:00:00,smart_card,entry,G05,2.37
TX0001524,ST07,2026-08-04 06:00:00,smart_card,exit,G10,3.64
TX0001525,ST02,2026-07-07 04:00:00,smart_card,entry,G09,2.8
TX0001526,ST10,2026-08-12 17:00:00,smart_card,exit,G02,3.26
TX0001527,ST04,2026-07-10 07:00:00,single_ticket,entry,G06,3.85
TX0001528,ST08,2026-06-26 19:00:00,smart_card,entry,G08,3.97
TX0001529,ST10,2026-07-09 20:00:00,single_ticket,exit,G07,2.9
TX0001530,ST02,2026-07-25 05:00:00,smart_card,entry,G01,2.82
TX0001531,ST02,2026-07-02 09:00:00,day_pass,entry,G05,2.74
TX0001532,ST05,2026-07-29 07:00:00,smart_card,entry,G12,3.53
TX0001533,ST09,2026-07-29 22:00:00,single_ticket,entry,G10,4.34
TX0001534,ST01,2026-07-04 16:00:00,day_pass,exit,G09,2.3
TX0001535,ST08,2026-06-24 17:00:00,day_pass,entry,G07,2.36
TX0001536,ST08,2026-07-23 23:00:00,smart_card,entry,G07,3.44
TX0001537,ST10,2026-07-18 12:00:00,day_pass,exit,G06,2.84
TX0001538,ST03,2026-08-14 01:00:00,smart_card,exit,G03,1.64
TX0001539,ST09,2026-08-04 23:00:00,smart_card,entry,G07,1.72
TX0001540,ST06,2026-08-19 20:00:00,day_pass,entry,G11,3.31
TX0001541,ST05,2026-06-28 10:00:00,smart_card,exit,G12,2.63
TX0001542,ST10,2026-06-27 17:00:00,smart_card,exit,G05,3.37
TX0001543,ST07,2026-07-02 15:00:00,monthly_pass,exit,G10,3.76
TX0001544,ST04,2026-08-18 14:00:00,smart_card,entry,G04,2.52
TX0001545,ST09,2026-07-04 10:00:00,day_pass,entry,G01,3.24
TX0001546,ST06,2026-08-17 01:00:00,single_ticket,entry,G04,2.77
TX0001547,ST07,2026-06-27 18:00:00,smart_card,entry,G05,4.27
TX0001548,ST09,2026-07-07 15:00:00,smart_card,exit,G12,4.4
TX0001549,ST06,2026-08-16 02:00:00,smart_card,entry,G02,3.53
TX0001550,ST02,2026-07-16 10:00:00,day_pass,entry,G06,2.64
TX0001551,ST09,2026-08-08 03:00:00,day_pass,entry,G11,4.35
TX0001552,ST02,2026-08-04 20:00:00,smart_card,entry,G03,2.51
TX0001553,ST07,2026-08-15 23:00:00,single_ticket,entry,G03,3.09
TX0001554,ST01,2026-08-10 19:00:00,smart_card,entry,G08,4.32
TX0001555,ST06,2026-08-16 23:00:00,single_ticket,exit,G10,3.33
TX0001556,ST05,2026-06-24 06:00:00,smart_card,exit,G04,2.7
TX0001557,ST07,2026-07-16 05:00:00,smart_card,entry,G08,1.6
TX0001558,ST01,2026-06-27 04:00:00,smart_card,entry,G08,3.87
TX0001559,ST08,2026-07-07 03:00:00,single_ticket,entry,G10,1.76
TX0001560,ST03,2026-08-08 23:00:00,smart_card,exit,G07,1.77
TX0001561,ST05,2026-08-15 00:00:00,smart_card,exit,G09,2.18
TX0001562,ST04,2026-08-08 10:00:00,monthly_pass,entry,G05,3.39
TX0001563,ST04,2026-06-28 04:00:00,smart_card,exit,G04,4.18
TX0001564,ST08,2026-08-14 06:00:00,smart_card,exit,G05,1.52
TX0001565,ST10,2026-07-29 01:00:00,smart_card,exit,G06,3.53
TX0001566,ST06,2026-08-04 22:00:00,single_ticket,exit,G07,3.06
TX0001567,ST08,2026-07-19 16:00:00,smart_card,exit,G03,3.36
TX0001568,ST03,2026-06-26 13:00:00,monthly_pass,exit,G10,3.57
TX0001569,ST06,2026-07-29 10:00:00,smart_card,exit,G03,3.48
TX0001570,ST06,2026-07-08 17:00:00,monthly_pass,entry,G04,3.99
TX0001571,ST03,2026-07-05 23:00:00,smart_card,exit,G02,1.83
TX0001572,ST01,2026-07-19 14:00:00,day_pass,exit,G04,2.17
TX0001573,ST01,2026-06-27 08:00:00,smart_card,entry,G11,4.03
TX0001574,ST10,2026-08-17 22:00:00,smart_card,exit,G11,1.71
TX0001575,ST03,2026-07-25 17:00:00,monthly_pass,entry,G04,4.44
TX0001576,ST05,2026-08-15 03:00:00,smart_card,exit,G03,2.86
TX0001577,ST06,2026-08-08 18:00:00,single_ticket,exit,G02,2.56
TX0001578,ST05,2026-07-10 08:00:00,single_ticket,entry,G04,2.83
TX0001579,ST10,2026-08-14 12:00:00,smart_card,entry,G03,2.36
TX0001580,ST04,2026-06-23 05:00:00,smart_card,exit,G01,3.98
TX0001581,ST04,2026-06-24 11:00:00,monthly_pass,exit,G04,3.35
TX0001582,ST03,2026-07-26 14:00:00,single_ticket,exit,G03,2.36
TX0001583,ST05,2026-06-30 20:00:00,monthly_pass,entry,G02,3.84
TX0001584,ST09,2026-08-13 05:00:00,day_pass,exit,G05,3.63
TX0001585,ST07,2026-06-30 00:00:00,day_pass,exit,G09,3.26
TX0001586,ST01,2026-08-16 11:00:00,single_ticket,exit,G12,2.83
TX0001587,ST01,2026-07-21 13:00:00,smart_card,exit,G08,4.04
TX0001588,ST08,2026-06-29 09:00:00,monthly_pass,exit,G09,2.12
TX0001589,ST07,2026-08-11 15:00:00,day_pass,entry,G08,4.22
TX0001590,ST03,2026-07-16 12:00:00,single_ticket,entry,G08,3.29
TX0001591,ST07,2026-07-21 13:00:00,monthly_pass,entry,G11,4.33
TX0001592,ST02,2026-07-30 01:00:00,smart_card,exit,G11,4.31
TX0001593,ST10,2026-07-02 16:00:00,smart_card,entry,G01,1.75
TX0001594,ST08,2026-08-05 10:00:00,smart_card,exit,G07,2.5
TX0001595,ST03,2026-07-15 02:00:00,single_ticket,exit,G08,3.47
TX0001596,ST01,2026-06-28 11:00:00,smart_card,exit,G12,1.89
TX0001597,ST02,2026-08-18 02:00:00,smart_card,exit,G08,3.14
TX0001598,ST08,2026-08-06 05:00:00,single_ticket,entry,G04,2.52
TX0001599,ST09,2026-07-17 18:00:00,smart_card,exit,G09,4.5
TX0001600,ST10,2026-08-07 00:00:00,smart_card,exit,G12,2.1
TX0001601,ST10,2026-06-29 22:00:00,smart_card,entry,G04,1.83
TX0001602,ST02,2026-06-22 15:00:00,smart_card,entry,G04,2.87
TX0001603,ST04,2026-08-03 05:00:00,smart_card,exit,G06,2.23
TX0001604,ST08,2026-07-18 19:00:00,smart_card,exit,G08,3.93
TX0001605,ST02,2026-07-11 20:00:00,smart_card,exit,G05,1.55
TX0001606,ST05,2026-08-04 11:00:00,smart_card,exit,G09,3.46
TX0001607,ST08,2026-06-23 04:00:00,monthly_pass,entry,G05,2.72
TX0001608,ST04,2026-07-09 22:00:00,smart_card,exit,G06,4.29
TX0001609,ST07,2026-07-20 02:00:00,smart_card,exit,G08,4.24
TX0001610,ST03,2026-07-06 11:00:00,day_pass,entry,G03,3.9
TX0001611,ST07,2026-08-04 09:00:00,smart_card,exit,G04,2.79
TX0001612,ST08,2026-07-11 22:00:00,smart_card,entry,G04,2.78
TX0001613,ST08,2026-07-12 08:00:00,day_pass,exit,G11,1.56
TX0001614,ST07,2026-07-25 11:00:00,smart_card,entry,G08,4.28
TX0001615,ST04,2026-07-12 22:00:00,monthly_pass,entry,G12,4.43
TX0001616,ST08,2026-06-28 00:00:00,smart_card,entry,G04,2.13
TX0001617,ST05,2026-08-03 16:00:00,day_pass,entry,G06,2.92
TX0001618,ST06,2026-07-11 11:00:00,monthly_pass,entry,G06,3.24
TX0001619,ST04,2026-07-11 22:00:00,monthly_pass,entry,G12,3.12
TX0001620,ST02,2026-07-19 12:00:00,smart_card,entry,G08,2.94
TX0001621,ST07,2026-08-19 14:00:00,single_ticket,entry,G06,3.32
TX0001622,ST03,2026-07-20 03:00:00,smart_card,entry,G07,3.87
TX0001623,ST06,2026-06-22 18:00:00,smart_card,exit,G01,2.74
TX0001624,ST03,2026-08-06 03:00:00,day_pass,entry,G05,1.72
TX0001625,ST09,2026-07-11 20:00:00,smart_card,entry,G11,2.33
TX0001626,ST06,2026-08-06 15:00:00,smart_card,entry,G04,1.86
TX0001627,ST01,2026-08-20 19:00:00,single_ticket,entry,G05,3.31
TX0001628,ST07,2026-07-17 13:00:00,smart_card,exit,G05,3.03
TX0001629,ST02,2026-08-06 10:00:00,single_ticket,entry,G01,1.95
TX0001630,ST10,2026-08-10 06:00:00,smart_card,entry,G06,2.52
TX0001631,ST09,2026-07-02 15:00:00,single_ticket,entry,G03,4.24
TX0001632,ST04,2026-06-27 15:00:00,smart_card,exit,G09,4.11
TX0001633,ST09,2026-07-06 00:00:00,day_pass,entry,G09,3.26
TX0001634,ST06,2026-07-31 00:00:00,smart_card,exit,G06,1.55
TX0001635,ST06,2026-06-27 18:00:00,single_ticket,entry,G03,3.87
TX0001636,ST05,2026-07-11 12:00:00,single_ticket,entry,G10,1.66
TX0001637,ST07,2026-07-18 20:00:00,smart_card,exit,G09,4.25
TX0001638,ST06,2026-08-04 20:00:00,single_ticket,exit,G04,3.25
TX0001639,ST02,2026-06-30 23:00:00,day_pass,entry,G10,2.26
TX0001640,ST01,2026-06-23 14:00:00,smart_card,entry,G07,1.79
TX0001641,ST05,2026-08-14 20:00:00,single_ticket,entry,G11,3.71
TX0001642,ST05,2026-06-26 01:00:00,smart_card,entry,G09,1.9
TX0001643,ST08,2026-07-14 08:00:00,single_ticket,entry,G11,2.9
TX0001644,ST08,2026-07-27 10:00:00,monthly_pass,exit,G04,1.56
TX0001645,ST04,2026-07-01 05:00:00,single_ticket,entry,G03,4.24
TX0001646,ST06,2026-08-17 05:00:00,smart_card,exit,G10,3.82
TX0001647,ST04,2026-08-10 13:00:00,smart_card,entry,G07,1.97
TX0001648,ST08,2026-08-14 11:00:00,smart_card,exit,G10,3.42
TX0001649,ST04,2026-07-15 17:00:00,smart_card,exit,G11,2.93
TX0001650,ST06,2026-08-15 09:00:00,single_ticket,entry,G05,1.76
TX0001651,ST01,2026-07-30 18:00:00,single_ticket,entry,G03,2.9
TX0001652,ST05,2026-08-06 15:00:00,day_pass,entry,G03,2.61
TX0001653,ST06,2026-07-03 13:00:00,smart_card,exit,G12,2.19
TX0001654,ST01,2026-07-30 01:00:00,single_ticket,exit,G07,4.31
TX0001655,ST08,2026-06-30 20:00:00,smart_card,exit,G09,2.18
TX0001656,ST05,2026-08-05 15:00:00,smart_card,entry,G12,3.5
TX0001657,ST10,2026-07-27 21:00:00,smart_card,exit,G12,4.42
TX0001658,ST03,2026-06-27 16:00:00,single_ticket,entry,G12,1.56
TX0001659,ST04,2026-07-18 09:00:00,smart_card,exit,G04,1.92
TX0001660,ST04,2026-07-07 18:00:00,day_pass,exit,G09,3.61
TX0001661,ST07,2026-07-06 02:00:00,smart_card,exit,G03,3.15
TX0001662,ST05,2026-08-06 00:00:00,smart_card,exit,G06,3.94
TX0001663,ST08,2026-08-20 06:00:00,smart_card,entry,G12,2.94
TX0001664,ST04,2026-07-09 20:00:00,smart_card,exit,G04,4.25
TX0001665,ST07,2026-08-19 07:00:00,smart_card,entry,G04,2.14
TX0001666,ST10,2026-08-01 12:00:00,single_ticket,exit,G07,2.96
TX0001667,ST08,2026-07-15 16:00:00,smart_card,exit,G11,4.08
TX0001668,ST07,2026-08-11 19:00:00,smart_card,entry,G08,1.91
TX0001669,ST04,2026-06-23 12:00:00,smart_card,exit,G03,3.23
TX0001670,ST01,2026-07-24 01:00:00,smart_card,entry,G12,2.72
TX0001671,ST01,2026-06-26 20:00:00,smart_card,exit,G05,3.27
TX0001672,ST03,2026-06-28 12:00:00,single_ticket,entry,G06,1.96
TX0001673,ST01,2026-08-06 10:00:00,day_pass,entry,G08,3.24
TX0001674,ST05,2026-06-28 00:00:00,day_pass,exit,G09,3.26
TX0001675,ST07,2026-08-19 11:00:00,smart_card,entry,G11,3.26
TX0001676,ST05,2026-08-12 22:00:00,smart_card,exit,G03,2.03
TX0001677,ST04,2026-07-18 15:00:00,single_ticket,exit,G06,2.67
TX0001678,ST05,2026-07-15 23:00:00,day_pass,exit,G04,2.86
TX0001679,ST01,2026-08-01 23:00:00,smart_card,exit,G08,3.47
TX0001680,ST07,2026-06-28 02:00:00,smart_card,exit,G04,4.35
TX0001681,ST03,2026-06-25 01:00:00,monthly_pass,entry,G04,1.75
TX0001682,ST04,2026-07-04 15:00:00,smart_card,entry,G09,4.35
TX0001683,ST03,2026-07-29 09:00:00,monthly_pass,entry,G03,4.08
TX0001684,ST02,2026-06-28 07:00:00,single_ticket,exit,G06,2.67
TX0001685,ST07,2026-07-15 15:00:00,smart_card,exit,G09,3.18
TX0001686,ST01,2026-06-24 07:00:00,smart_card,entry,G06,2.29
TX0001687,ST08,2026-07-20 19:00:00,monthly_pass,exit,G09,2.99
TX0001688,ST03,2026-07-18 23:00:00,smart_card,exit,G06,3.95
TX0001689,ST10,2026-08-21 04:00:00,smart_card,entry,G11,1.52
TX0001690,ST06,2026-08-05 19:00:00,smart_card,entry,G11,4.17
TX0001691,ST04,2026-07-07 20:00:00,smart_card,exit,G02,3.09
TX0001692,ST10,2026-07-24 08:00:00,single_ticket,exit,G11,3.34
TX0001693,ST04,2026-08-12 08:00:00,smart_card,entry,G01,2.93
TX0001694,ST08,2026-07-27 00:00:00,single_ticket,exit,G11,2.23
TX0001695,ST02,2026-08-05 10:00:00,single_ticket,entry,G08,2.63
TX0001696,ST08,2026-07-07 02:00:00,smart_card,exit,G02,3.01
TX0001697,ST01,2026-08-19 21:00:00,single_ticket,entry,G06,2.78
TX0001698,ST02,2026-07-07 12:00:00,smart_card,entry,G12,3.25
TX0001699,ST07,2026-07-18 22:00:00,day_pass,entry,G08,1.59
TX0001700,ST10,2026-07-09 17:00:00,smart_card,exit,G07,3.64
TX0001701,ST05,2026-08-10 02:00:00,single_ticket,entry,G03,3.14
TX0001702,ST08,2026-08-11 03:00:00,day_pass,entry,G05,4.24
TX0001703,ST10,2026-07-25 16:00:00,day_pass,entry,G10,2.98
TX0001704,ST07,2026-07-29 03:00:00,smart_card,entry,G11,1.61
TX0001705,ST06,2026-08-15 07:00:00,smart_card,exit,G06,3.94
TX0001706,ST08,2026-07-25 02:00:00,monthly_pass,entry,G07,4.32
TX0001707,ST05,2026-08-06 09:00:00,monthly_pass,entry,G09,3.34
TX0001708,ST03,2026-07-08 01:00:00,single_ticket,exit,G12,2.65
TX0001709,ST03,2026-06-29 20:00:00,smart_card,exit,G03,3.15
TX0001710,ST04,2026-07-05 12:00:00,smart_card,exit,G01,4.11
TX0001711,ST08,2026-07-13 20:00:00,monthly_pass,entry,G01,1.75
TX0001712,ST03,2026-07-26 01:00:00,smart_card,exit,G07,1.67
TX0001713,ST06,2026-07-28 03:00:00,day_pass,exit,G05,4.0
TX0001714,ST07,2026-08-16 20:00:00,smart_card,entry,G02,2.0
TX0001715,ST06,2026-08-05 20:00:00,single_ticket,exit,G06,3.61
TX0001716,ST04,2026-08-20 02:00:00,smart_card,exit,G08,4.24
TX0001717,ST10,2026-07-08 13:00:00,smart_card,exit,G06,2.22
TX0001718,ST03,2026-07-02 05:00:00,smart_card,entry,G09,4.31
TX0001719,ST06,2026-08-04 06:00:00,monthly_pass,entry,G03,3.93
TX0001720,ST10,2026-08-10 11:00:00,single_ticket,entry,G12,3.55
TX0001721,ST10,2026-07-20 11:00:00,single_ticket,entry,G06,3.1
TX0001722,ST08,2026-08-16 06:00:00,monthly_pass,exit,G06,2.17
TX0001723,ST04,2026-07-14 19:00:00,smart_card,entry,G07,3.25
TX0001724,ST01,2026-07-08 17:00:00,monthly_pass,entry,G12,1.64
TX0001725,ST10,2026-07-04 10:00:00,smart_card,exit,G04,2.73
TX0001726,ST02,2026-08-01 10:00:00,smart_card,exit,G06,3.43
TX0001727,ST07,2026-08-06 18:00:00,smart_card,exit,G04,4.16
TX0001728,ST04,2026-06-27 20:00:00,monthly_pass,entry,G08,2.08
TX0001729,ST02,2026-07-29 19:00:00,single_ticket,exit,G07,1.63
TX0001730,ST03,2026-06-29 02:00:00,smart_card,entry,G12,1.51
TX0001731,ST09,2026-07-04 17:00:00,monthly_pass,exit,G01,3.95
TX0001732,ST04,2026-08-08 17:00:00,day_pass,entry,G09,2.59
TX0001733,ST05,2026-07-18 08:00:00,single_ticket,entry,G01,1.85
TX0001734,ST02,2026-06-28 20:00:00,single_ticket,entry,G07,3.91
TX0001735,ST07,2026-08-03 21:00:00,smart_card,entry,G06,1.8
TX0001736,ST01,2026-07-30 23:00:00,smart_card,entry,G02,3.17
TX0001737,ST07,2026-06-26 13:00:00,single_ticket,entry,G01,3.44
TX0001738,ST04,2026-07-07 16:00:00,smart_card,entry,G10,4.21
TX0001739,ST01,2026-07-26 06:00:00,single_ticket,entry,G09,2.8
TX0001740,ST07,2026-07-29 06:00:00,smart_card,entry,G08,3.54
TX0001741,ST10,2026-08-09 22:00:00,single_ticket,exit,G08,1.54
TX0001742,ST01,2026-07-10 07:00:00,day_pass,exit,G02,3.06
TX0001743,ST10,2026-06-25 05:00:00,smart_card,exit,G01,2.83
TX0001744,ST06,2026-08-16 22:00:00,smart_card,entry,G10,2.39
TX0001745,ST01,2026-08-04 08:00:00,smart_card,exit,G04,4.26
TX0001746,ST05,2026-07-11 05:00:00,smart_card,exit,G10,3.48
TX0001747,ST08,2026-07-01 00:00:00,smart_card,entry,G02,3.2
TX0001748,ST02,2026-07-04 20:00:00,smart_card,entry,G08,1.89
TX0001749,ST02,2026-07-12 08:00:00,smart_card,entry,G11,3.54
TX0001750,ST03,2026-07-12 23:00:00,smart_card,entry,G05,2.87
TX0001751,ST01,2026-06-30 13:00:00,monthly_pass,entry,G04,3.6
TX0001752,ST05,2026-07-08 23:00:00,smart_card,entry,G09,3.71
TX0001753,ST10,2026-07-09 08:00:00,smart_card,exit,G05,3.97
TX0001754,ST09,2026-07-29 20:00:00,day_pass,exit,G04,2.84
TX0001755,ST05,2026-08-02 18:00:00,smart_card,entry,G10,4.13
TX0001756,ST10,2026-08-11 13:00:00,single_ticket,entry,G09,2.6
TX0001757,ST05,2026-07-09 13:00:00,single_ticket,entry,G03,3.49
TX0001758,ST01,2026-07-02 16:00:00,single_ticket,exit,G06,2.57
TX0001759,ST01,2026-07-17 16:00:00,smart_card,exit,G03,4.18
TX0001760,ST04,2026-07-31 10:00:00,smart_card,exit,G06,2.77
TX0001761,ST02,2026-06-25 05:00:00,monthly_pass,entry,G10,2.13
