timestamp,station_id,station_name,day_of_week,hour_of_day,is_weekend,is_peak_hour,entry_count,exit_count,current_occupancy,max_capacity,occupancy_pct,congestion_level
2026-08-17 08:00:00,STN_002,Tech Park,0,8,0,0,152,138,353,1000,35.3,Low
2026-08-17 08:00:00,STN_003,Airport Terminal,0,8,0,0,437,308,879,1500,58.6,Medium
2026-08-17 08:00:00,STN_004,City Center,0,8,0,0,230,152,390,1100,35.5,Low
2026-08-17 08:00:00,STN_005,University Junction,0,8,0,1,253,276,609,900,67.7,Medium
2026-08-17 08:00:00,STN_006,Financial District,0,8,0,1,376,338,816,1300,62.8,Medium
2026-08-17 09:00:00,STN_001,Central Hub,0,9,0,1,506,314,1010,1200,84.2,High
2026-08-17 09:00:00,STN_002,Tech Park,0,9,0,1,374,385,907,1000,90.7,Critical
2026-08-17 09:00:00,STN_003,Airport Terminal,0,9,0,0,347,393,846,1500,56.4,Medium
2026-08-17 09:00:00,STN_004,City Center,0,9,0,0,245,236,523,1100,47.5,Medium
2026-08-17 09:00:00,STN_005,University Junction,0,9,0,1,243,240,567,900,63.0,Medium
2026-08-17 09:00:00,STN_006,Financial District,0,9,0,1,437,261,870,1300,66.9,Medium
2026-08-17 10:00:00,STN_001,Central Hub,0,10,0,1,430,329,958,1200,79.8,High
2026-08-17 10:00:00,STN_002,Tech Park,0,10,0,0,188,156,316,1000,31.6,Low
2026-08-17 10:00:00,STN_003,Airport Terminal,0,10,0,0,376,388,782,1500,52.1,Medium
2026-08-17 10:00:00,STN_004,City Center,0,10,0,0,197,197,445,1100,40.5,Low
2026-08-17 10:00:00,STN_005,University Junction,0,10,0,0,129,73,217,900,24.1,Low
2026-08-17 10:00:00,STN_006,Financial District,0,10,0,0,187,148,357,1300,27.5,Low
2026-08-17 11:00:00,STN_001,Central Hub,0,11,0,0,144,97,310,1200,25.8,Low
2026-08-17 11:00:00,STN_002,Tech Park,0,11,0,0,153,157,346,1000,34.6,Low
2026-08-17 11:00:00,STN_003,Airport Terminal,0,11,0,1,549,442,1046,1500,69.7,Medium
2026-08-17 11:00:00,STN_004,City Center,0,11,0,0,328,265,554,1100,50.4,Medium
2026-08-17 11:00:00,STN_005,University Junction,0,11,0,0,187,157,345,900,38.3,Low
2026-08-17 11:00:00,STN_006,Financial District,0,11,0,0,249,224,483,1300,37.2,Low
2026-08-17 12:00:00,STN_001,Central Hub,0,12,0,0,229,210,421,1200,35.1,Low
2026-08-17 12:00:00,STN_002,Tech Park,0,12,0,0,186,201,447,1000,44.7,Low
2026-08-17 12:00:00,STN_003,Airport Terminal,0,12,0,1,513,421,1097,1500,73.1,High
2026-08-17 12:00:00,STN_004,City Center,0,12,0,0,222,257,537,1100,48.8,Medium
2026-08-17 12:00:00,STN_005,University Junction,0,12,0,0,106,56,181,900,20.1,Low
2026-08-17 12:00:00,STN_006,Financial District,0,12,0,0,203,174,437,1300,33.6,Low
2026-08-17 13:00:00,STN_001,Central Hub,0,13,0,0,140,159,328,1200,27.3,Low
2026-08-17 13:00:00,STN_002,Tech Park,0,13,0,0,229,160,420,1000,42.0,Low
2026-08-17 13:00:00,STN_003,Airport Terminal,0,13,0,1,539,445,1094,1500,72.9,High
2026-08-17 13:00:00,STN_004,City Center,0,13,0,0,215,173,423,1100,38.5,Low
2026-08-17 13:00:00,STN_005,University Junction,0,13,0,0,87,88,209,900,23.2,Low
2026-08-17 13:00:00,STN_006,Financial District,0,13,0,0,211,156,469,1300,36.1,Low
2026-08-17 14:00:00,STN_001,Central Hub,0,14,0,0,229,271,548,1200,45.7,Medium
2026-08-17 14:00:00,STN_002,Tech Park,0,14,0,0,134,128,271,1000,27.1,Low
2026-08-17 14:00:00,STN_003,Airport Terminal,0,14,0,1,462,463,1030,1500,68.7,Medium
2026-08-17 14:00:00,STN_004,City Center,0,14,0,0,152,126,337,1100,30.6,Low
2026-08-17 14:00:00,STN_005,University Junction,0,14,0,0,142,104,293,900,32.6,Low
2026-08-17 14:00:00,STN_006,Financial District,0,14,0,0,204,202,439,1300,33.8,Low
2026-08-17 15:00:00,STN_001,Central Hub,0,15,0,0,230,211,546,1200,45.5,Medium
2026-08-17 15:00:00,STN_002,Tech Park,0,15,0,0,171,169,342,1000,34.2,Low
2026-08-17 15:00:00,STN_003,Airport Terminal,0,15,0,1,538,428,1133,1500,75.5,High
2026-08-17 15:00:00,STN_004,City Center,0,15,0,0,239,223,450,1100,40.9,Low
2026-08-17 15:00:00,STN_005,University Junction,0,15,0,0,93,65,188,900,20.9,Low
2026-08-17 15:00:00,STN_006,Financial District,0,15,0,0,204,115,361,1300,27.8,Low
2026-08-17 16:00:00,STN_001,Central Hub,0,16,0,0,222,167,504,1200,42.0,Low
2026-08-17 16:00:00,STN_002,Tech Park,0,16,0,0,250,182,443,1000,44.3,Low
2026-08-17 16:00:00,STN_003,Airport Terminal,0,16,0,0,306,310,706,1500,47.1,Medium
2026-08-17 16:00:00,STN_004,City Center,0,16,0,1,529,352,919,1100,83.5,High
2026-08-17 16:00:00,STN_005,University Junction,0,16,0,0,171,139,315,900,35.0,Low
2026-08-17 16:00:00,STN_006,Financial District,0,16,0,0,143,98,291,1300,22.4,Low
2026-08-17 17:00:00,STN_001,Central Hub,0,17,0,1,531,316,995,1200,82.9,High
2026-08-17 17:00:00,STN_002,Tech Park,0,17,0,0,162,164,382,1000,38.2,Low
2026-08-17 17:00:00,STN_003,Airport Terminal,0,17,0,0,346,278,606,1500,40.4,Low
2026-08-17 17:00:00,STN_004,City Center,0,17,0,1,390,354,956,1100,86.9,Critical
2026-08-17 17:00:00,STN_005,University Junction,0,17,0,1,370,209,654,900,72.7,High
2026-08-17 17:00:00,STN_006,Financial District,0,17,0,1,414,347,730,1300,56.2,Medium
2026-08-17 18:00:00,STN_001,Central Hub,0,18,0,1,526,349,1027,1200,85.6,Critical
2026-08-17 18:00:00,STN_002,Tech Park,0,18,0,1,486,265,883,1000,88.3,Critical
2026-08-17 18:00:00,STN_003,Airport Terminal,0,18,0,0,360,328,661,1500,44.1,Low
2026-08-17 18:00:00,STN_004,City Center,0,18,0,1,490,360,937,1100,85.2,Critical
2026-08-17 18:00:00,STN_005,University Junction,0,18,0,1,255,252,618,900,68.7,Medium
2026-08-17 18:00:00,STN_006,Financial District,0,18,0,1,410,385,970,1300,74.6,High
2026-08-17 19:00:00,STN_001,Central Hub,0,19,0,1,453,336,1009,1200,84.1,High
2026-08-17 19:00:00,STN_002,Tech Park,0,19,0,0,205,123,411,1000,41.1,Low
2026-08-17 19:00:00,STN_003,Airport Terminal,0,19,0,0,382,311,640,1500,42.7,Low
2026-08-17 19:00:00,STN_004,City Center,0,19,0,1,387,432,957,1100,87.0,Critical
2026-08-17 19:00:00,STN_005,University Junction,0,19,0,0,205,158,345,900,38.3,Low
2026-08-17 19:00:00,STN_006,Financial District,0,19,0,0,217,183,399,1300,30.7,Low
2026-08-17 20:00:00,STN_001,Central Hub,0,20,0,0,226,176,470,1200,39.2,Low
2026-08-17 20:00:00,STN_002,Tech Park,0,20,0,0,131,108,226,1000,22.6,Low
2026-08-17 20:00:00,STN_003,Airport Terminal,0,20,0,0,365,312,764,1500,50.9,Medium
2026-08-17 20:00:00,STN_004,City Center,0,20,0,1,376,387,797,1100,72.5,High
2026-08-17 20:00:00,STN_005,University Junction,0,20,0,0,84,57,189,900,21.0,Low
2026-08-17 20:00:00,STN_006,Financial District,0,20,0,0,148,104,328,1300,25.2,Low
2026-08-17 21:00:00,STN_001,Central Hub,0,21,0,0,168,124,384,1200,32.0,Low
2026-08-17 21:00:00,STN_002,Tech Park,0,21,0,0,105,67,213,1000,21.3,Low
2026-08-17 21:00:00,STN_003,Airport Terminal,0,21,0,0,447,391,825,1500,55.0,Medium
2026-08-17 21:00:00,STN_004,City Center,0,21,0,0,203,144,478,1100,43.5,Low
2026-08-17 21:00:00,STN_005,University Junction,0,21,0,0,108,84,210,900,23.3,Low
2026-08-17 21:00:00,STN_006,Financial District,0,21,0,0,187,129,431,1300,33.2,Low
2026-08-17 22:00:00,STN_001,Central Hub,0,22,0,0,175,116,331,1200,27.6,Low
2026-08-17 22:00:00,STN_002,Tech Park,0,22,0,0,145,95,304,1000,30.4,Low
2026-08-17 22:00:00,STN_003,Airport Terminal,0,22,0,0,378,285,778,1500,51.9,Medium
2026-08-17 22:00:00,STN_004,City Center,0,22,0,0,323,171,547,1100,49.7,Medium
2026-08-17 22:00:00,STN_005,University Junction,0,22,0,0,151,109,270,900,30.0,Low
2026-08-17 22:00:00,STN_006,Financial District,0,22,0,0,168,142,320,1300,24.6,Low
2026-08-18 06:00:00,STN_001,Central Hub,1,6,0,0,280,215,550,1200,45.8,Medium
2026-08-18 06:00:00,STN_002,Tech Park,1,6,0,0,144,117,297,1000,29.7,Low
2026-08-18 06:00:00,STN_003,Airport Terminal,1,6,0,0,326,250,711,1500,47.4,Medium
2026-08-18 06:00:00,STN_004,City Center,1,6,0,0,231,210,463,1100,42.1,Low
2026-08-18 06:00:00,STN_005,University Junction,1,6,0,0,185,104,319,900,35.4,Low
2026-08-18 06:00:00,STN_006,Financial District,1,6,0,0,170,96,287,1300,22.1,Low
2026-08-18 07:00:00,STN_001,Central Hub,1,7,0,0,127,108,316,1200,26.3,Low
2026-08-18 07:00:00,STN_002,Tech Park,1,7,0,0,86,101,210,1000,21.0,Low
2026-08-18 07:00:00,STN_003,Airport Terminal,1,7,0,0,268,243,637,1500,42.5,Low
2026-08-18 07:00:00,STN_004,City Center,1,7,0,0,313,245,587,1100,53.4,Medium
2026-08-18 07:00:00,STN_005,University Junction,1,7,0,0,130,98,281,900,31.2,Low
2026-08-18 07:00:00,STN_006,Financial District,1,7,0,0,241,197,476,1300,36.6,Low
2026-08-18 08:00:00,STN_001,Central Hub,1,8,0,1,375,414,934,1200,77.8,High
2026-08-18 08:00:00,STN_002,Tech Park,1,8,0,0,107,76,217,1000,21.7,Low
2026-08-18 08:00:00,STN_003,Airport Terminal,1,8,0,0,359,420,860,1500,57.3,Medium
2026-08-18 08:00:00,STN_004,City Center,1,8,0,0,187,175,444,1100,40.4,Low
2026-08-18 08:00:00,STN_005,University Junction,1,8,0,1,351,232,598,900,66.4,Medium
2026-08-18 08:00:00,STN_006,Financial District,1,8,0,1,485,306,917,1300,70.5,High
2026-08-18 09:00:00,STN_001,Central Hub,1,9,0,1,549,391,1126,1200,93.8,Critical
2026-08-18 09:00:00,STN_002,Tech Park,1,9,0,1,513,363,894,1000,89.4,Critical
2026-08-18 09:00:00,STN_003,Airport Terminal,1,9,0,0,527,428,894,1500,59.6,Medium
2026-08-18 09:00:00,STN_004,City Center,1,9,0,0,196,151,488,1100,44.4,Low
2026-08-18 09:00:00,STN_005,University Junction,1,9,0,1,270,185,525,900,58.3,Medium
2026-08-18 09:00:00,STN_006,Financial District,1,9,0,1,445,278,846,1300,65.1,Medium
2026-08-18 10:00:00,STN_001,Central Hub,1,10,0,1,493,321,1033,1200,86.1,Critical
2026-08-18 10:00:00,STN_002,Tech Park,1,10,0,0,174,147,426,1000,42.6,Low
2026-08-18 10:00:00,STN_003,Airport Terminal,1,10,0,0,463,412,859,1500,57.3,Medium
2026-08-18 10:00:00,STN_004,City Center,1,10,0,0,165,129,346,1100,31.5,Low
2026-08-18 10:00:00,STN_005,University Junction,1,10,0,0,121,96,214,900,23.8,Low
2026-08-18 10:00:00,STN_006,Financial District,1,10,0,0,223,237,493,1300,37.9,Low
2026-08-18 11:00:00,STN_001,Central Hub,1,11,0,0,198,133,380,1200,31.7,Low
2026-08-18 11:00:00,STN_002,Tech Park,1,11,0,0,128,88,247,1000,24.7,Low
2026-08-18 11:00:00,STN_003,Airport Terminal,1,11,0,1,639,575,1273,1500,84.9,High
2026-08-18 11:00:00,STN_004,City Center,1,11,0,0,271,227,508,1100,46.2,Medium
2026-08-18 11:00:00,STN_005,University Junction,1,11,0,0,154,114,302,900,33.6,Low
2026-08-18 11:00:00,STN_006,Financial District,1,11,0,0,215,215,453,1300,34.8,Low
2026-08-18 12:00:00,STN_001,Central Hub,1,12,0,0,215,185,415,1200,34.6,Low
2026-08-18 12:00:00,STN_002,Tech Park,1,12,0,0,117,82,244,1000,24.4,Low
2026-08-18 12:00:00,STN_003,Airport Terminal,1,12,0,1,577,479,1258,1500,83.9,High
2026-08-18 12:00:00,STN_004,City Center,1,12,0,0,258,281,592,1100,53.8,Medium
2026-08-18 12:00:00,STN_005,University Junction,1,12,0,0,104,78,199,900,22.1,Low
2026-08-18 12:00:00,STN_006,Financial District,1,12,0,0,219,234,508,1300,39.1,Low
2026-08-18 13:00:00,STN_001,Central Hub,1,13,0,0,290,193,562,1200,46.8,Medium
2026-08-18 13:00:00,STN_002,Tech Park,1,13,0,0,114,92,235,1000,23.5,Low
2026-08-18 13:00:00,STN_003,Airport Terminal,1,13,0,1,677,523,1176,1500,78.4,High
2026-08-18 13:00:00,STN_004,City Center,1,13,0,0,172,140,331,1100,30.1,Low
2026-08-18 13:00:00,STN_005,University Junction,1,13,0,0,129,121,291,900,32.3,Low
2026-08-18 13:00:00,STN_006,Financial District,1,13,0,0,210,189,443,1300,34.1,Low
2026-08-18 14:00:00,STN_001,Central Hub,1,14,0,0,171,135,404,1200,33.7,Low
2026-08-18 14:00:00,STN_002,Tech Park,1,14,0,0,130,115,233,1000,23.3,Low
2026-08-18 14:00:00,STN_003,Airport Terminal,1,14,0,1,716,580,1268,1500,84.5,High
2026-08-18 14:00:00,STN_004,City Center,1,14,0,0,224,224,512,1100,46.5,Medium
2026-08-18 14:00:00,STN_005,University Junction,1,14,0,0,112,100,230,900,25.6,Low
2026-08-18 14:00:00,STN_006,Financial District,1,14,0,0,189,179,405,1300,31.2,Low
2026-08-18 15:00:00,STN_001,Central Hub,1,15,0,0,242,178,426,1200,35.5,Low
2026-08-18 15:00:00,STN_002,Tech Park,1,15,0,0,107,118,253,1000,25.3,Low
2026-08-18 15:00:00,STN_003,Airport Terminal,1,15,0,1,526,458,1234,1500,82.3,High
2026-08-18 15:00:00,STN_004,City Center,1,15,0,0,248,190,482,1100,43.8,Low
2026-08-18 15:00:00,STN_005,University Junction,1,15,0,0,177,103,325,900,36.1,Low
2026-08-18 15:00:00,STN_006,Financial District,1,15,0,0,193,139,455,1300,35.0,Low
2026-08-18 16:00:00,STN_001,Central Hub,1,16,0,0,199,114,358,1200,29.8,Low
2026-08-18 16:00:00,STN_002,Tech Park,1,16,0,0,199,159,333,1000,33.3,Low
2026-08-18 16:00:00,STN_003,Airport Terminal,1,16,0,0,466,313,851,1500,56.7,Medium
2026-08-18 16:00:00,STN_004,City Center,1,16,0,1,534,459,976,1100,88.7,Critical
2026-08-18 16:00:00,STN_005,University Junction,1,16,0,0,81,67,194,900,21.6,Low
2026-08-18 16:00:00,STN_006,Financial District,1,16,0,0,276,180,509,1300,39.2,Low
2026-08-18 17:00:00,STN_001,Central Hub,1,17,0,1,609,545,1098,1200,91.5,Critical
2026-08-18 17:00:00,STN_002,Tech Park,1,17,0,0,206,214,438,1000,43.8,Low
2026-08-18 17:00:00,STN_003,Airport Terminal,1,17,0,0,477,392,876,1500,58.4,Medium
2026-08-18 17:00:00,STN_004,City Center,1,17,0,1,428,319,779,1100,70.8,High
2026-08-18 17:00:00,STN_005,University Junction,1,17,0,1,260,197,617,900,68.6,Medium
2026-08-18 17:00:00,STN_006,Financial District,1,17,0,1,424,335,874,1300,67.2,Medium
2026-08-18 18:00:00,STN_001,Central Hub,1,18,0,1,443,503,1026,1200,85.5,Critical
2026-08-18 18:00:00,STN_002,Tech Park,1,18,0,1,422,394,814,1000,81.4,High
2026-08-18 18:00:00,STN_003,Airport Terminal,1,18,0,0,354,304,670,1500,44.7,Low
2026-08-18 18:00:00,STN_004,City Center,1,18,0,1,403,351,856,1100,77.8,High
2026-08-18 18:00:00,STN_005,University Junction,1,18,0,1,297,225,514,900,57.1,Medium
2026-08-18 18:00:00,STN_006,Financial District,1,18,0,1,375,272,763,1300,58.7,Medium
2026-08-18 19:00:00,STN_001,Central Hub,1,19,0,1,595,546,1129,1200,94.1,Critical
2026-08-18 19:00:00,STN_002,Tech Park,1,19,0,0,177,153,427,1000,42.7,Low
2026-08-18 19:00:00,STN_003,Airport Terminal,1,19,0,0,257,297,620,1500,41.3,Low
2026-08-18 19:00:00,STN_004,City Center,1,19,0,1,394,405,820,1100,74.5,High
2026-08-18 19:00:00,STN_005,University Junction,1,19,0,0,121,96,233,900,25.9,Low
2026-08-18 19:00:00,STN_006,Financial District,1,19,0,0,127,135,311,1300,23.9,Low
2026-08-18 20:00:00,STN_001,Central Hub,1,20,0,0,223,203,549,1200,45.8,Medium
2026-08-18 20:00:00,STN_002,Tech Park,1,20,0,0,248,165,414,1000,41.4,Low
2026-08-18 20:00:00,STN_003,Airport Terminal,1,20,0,0,403,400,863,1500,57.5,Medium
2026-08-18 20:00:00,STN_004,City Center,1,20,0,1,335,264,837,1100,76.1,High
2026-08-18 20:00:00,STN_005,University Junction,1,20,0,0,108,84,224,900,24.9,Low
2026-08-18 20:00:00,STN_006,Financial District,1,20,0,0,172,142,356,1300,27.4,Low
2026-08-18 21:00:00,STN_001,Central Hub,1,21,0,0,287,270,591,1200,49.2,Medium
2026-08-18 21:00:00,STN_002,Tech Park,1,21,0,0,222,159,416,1000,41.6,Low
2026-08-18 21:00:00,STN_003,Airport Terminal,1,21,0,0,329,211,675,1500,45.0,Medium
2026-08-18 21:00:00,STN_004,City Center,1,21,0,0,206,190,431,1100,39.2,Low
2026-08-18 21:00:00,STN_005,University Junction,1,21,0,0,79,57,183,900,20.3,Low
2026-08-18 21:00:00,STN_006,Financial District,1,21,0,0,274,161,508,1300,39.1,Low
2026-08-18 22:00:00,STN_001,Central Hub,1,22,0,0,229,253,551,1200,45.9,Medium
2026-08-18 22:00:00,STN_002,Tech Park,1,22,0,0,194,161,435,1000,43.5,Low
2026-08-18 22:00:00,STN_003,Airport Terminal,1,22,0,0,345,201,613,1500,40.9,Low
2026-08-18 22:00:00,STN_004,City Center,1,22,0,0,147,109,345,1100,31.4,Low
2026-08-18 22:00:00,STN_005,University Junction,1,22,0,0,144,77,253,900,28.1,Low
2026-08-18 22:00:00,STN_006,Financial District,1,22,0,0,235,136,414,1300,31.8,Low
2026-08-19 06:00:00,STN_001,Central Hub,2,6,0,0,249,236,531,1200,44.2,Low
2026-08-19 06:00:00,STN_002,Tech Park,2,6,0,0,163,175,366,1000,36.6,Low
2026-08-19 06:00:00,STN_003,Airport Terminal,2,6,0,0,481,361,814,1500,54.3,Medium
2026-08-19 06:00:00,STN_004,City Center,2,6,0,0,274,214,536,1100,48.7,Medium
2026-08-19 06:00:00,STN_005,University Junction,2,6,0,0,119,106,255,900,28.3,Low
2026-08-19 06:00:00,STN_006,Financial District,2,6,0,0,203,177,451,1300,34.7,Low
2026-08-19 07:00:00,STN_001,Central Hub,2,7,0,0,215,191,407,1200,33.9,Low
2026-08-19 07:00:00,STN_002,Tech Park,2,7,0,0,154,102,306,1000,30.6,Low
2026-08-19 07:00:00,STN_003,Airport Terminal,2,7,0,0,397,331,877,1500,58.5,Medium
2026-08-19 07:00:00,STN_004,City Center,2,7,0,0,218,148,401,1100,36.5,Low
2026-08-19 07:00:00,STN_005,University Junction,2,7,0,0,135,99,264,900,29.3,Low
2026-08-19 07:00:00,STN_006,Financial District,2,7,0,0,211,153,371,1300,28.5,Low
2026-08-19 08:00:00,STN_001,Central Hub,2,8,0,1,516,431,975,1200,81.2,High
2026-08-19 08:00:00,STN_002,Tech Park,2,8,0,0,210,151,366,1000,36.6,Low
2026-08-19 08:00:00,STN_003,Airport Terminal,2,8,0,0,340,291,794,1500,52.9,Medium
2026-08-19 08:00:00,STN_004,City Center,2,8,0,0,268,239,503,1100,45.7,Medium
2026-08-19 08:00:00,STN_005,University Junction,2,8,0,1,259,287,619,900,68.8,Medium
2026-08-19 08:00:00,STN_006,Financial District,2,8,0,1,411,310,917,1300,70.5,High
2026-08-19 09:00:00,STN_001,Central Hub,2,9,0,1,552,375,1009,1200,84.1,High
2026-08-19 09:00:00,STN_002,Tech Park,2,9,0,1,443,392,935,1000,93.5,Critical
2026-08-19 09:00:00,STN_003,Airport Terminal,2,9,0,0,259,297,603,1500,40.2,Low
2026-08-19 09:00:00,STN_004,City Center,2,9,0,0,308,244,596,1100,54.2,Medium
2026-08-19 09:00:00,STN_005,University Junction,2,9,0,1,331,254,586,900,65.1,Medium
2026-08-19 09:00:00,STN_006,Financial District,2,9,0,1,527,396,882,1300,67.8,Medium
2026-08-19 10:00:00,STN_001,Central Hub,2,10,0,1,660,437,1118,1200,93.2,Critical
2026-08-19 10:00:00,STN_002,Tech Park,2,10,0,0,90,92,221,1000,22.1,Low
2026-08-19 10:00:00,STN_003,Airport Terminal,2,10,0,0,420,332,796,1500,53.1,Medium
2026-08-19 10:00:00,STN_004,City Center,2,10,0,0,313,258,595,1100,54.1,Medium
2026-08-19 10:00:00,STN_005,University Junction,2,10,0,0,127,97,227,900,25.2,Low
2026-08-19 10:00:00,STN_006,Financial District,2,10,0,0,215,188,491,1300,37.8,Low
2026-08-19 11:00:00,STN_001,Central Hub,2,11,0,0,162,103,312,1200,26.0,Low
2026-08-19 11:00:00,STN_002,Tech Park,2,11,0,0,114,86,267,1000,26.7,Low
2026-08-19 11:00:00,STN_003,Airport Terminal,2,11,0,1,592,571,1235,1500,82.3,High
2026-08-19 11:00:00,STN_004,City Center,2,11,0,0,280,235,580,1100,52.7,Medium
2026-08-19 11:00:00,STN_005,University Junction,2,11,0,0,171,116,304,900,33.8,Low
2026-08-19 11:00:00,STN_006,Financial District,2,11,0,0,140,114,347,1300,26.7,Low
2026-08-19 12:00:00,STN_001,Central Hub,2,12,0,0,336,195,597,1200,49.8,Medium
2026-08-19 12:00:00,STN_002,Tech Park,2,12,0,0,173,166,419,1000,41.9,Low
2026-08-19 12:00:00,STN_003,Airport Terminal,2,12,0,1,521,483,1080,1500,72.0,High
2026-08-19 12:00:00,STN_004,City Center,2,12,0,0,261,146,480,1100,43.6,Low
2026-08-19 12:00:00,STN_005,University Junction,2,12,0,0,107,89,190,900,21.1,Low
2026-08-19 12:00:00,STN_006,Financial District,2,12,0,0,253,191,437,1300,33.6,Low
2026-08-19 13:00:00,STN_001,Central Hub,2,13,0,0,247,222,570,1200,47.5,Medium
2026-08-19 13:00:00,STN_002,Tech Park,2,13,0,0,168,182,396,1000,39.6,Low
2026-08-19 13:00:00,STN_003,Airport Terminal,2,13,0,1,456,344,1069,1500,71.3,High
2026-08-19 13:00:00,STN_004,City Center,2,13,0,0,245,180,555,1100,50.5,Medium
2026-08-19 13:00:00,STN_005,University Junction,2,13,0,0,124,79,220,900,24.4,Low
2026-08-19 13:00:00,STN_006,Financial District,2,13,0,0,143,94,287,1300,22.1,Low
2026-08-19 14:00:00,STN_001,Central Hub,2,14,0,0,170,150,304,1200,25.3,Low
2026-08-19 14:00:00,STN_002,Tech Park,2,14,0,0,108,108,242,1000,24.2,Low
2026-08-19 14:00:00,STN_003,Airport Terminal,2,14,0,1,583,484,1227,1500,81.8,High
2026-08-19 14:00:00,STN_004,City Center,2,14,0,0,271,227,604,1100,54.9,Medium
2026-08-19 14:00:00,STN_005,University Junction,2,14,0,0,134,116,258,900,28.7,Low
2026-08-19 14:00:00,STN_006,Financial District,2,14,0,0,251,156,455,1300,35.0,Low
2026-08-19 15:00:00,STN_001,Central Hub,2,15,0,0,233,198,417,1200,34.8,Low
2026-08-19 15:00:00,STN_002,Tech Park,2,15,0,0,135,110,304,1000,30.4,Low
2026-08-19 15:00:00,STN_003,Airport Terminal,2,15,0,1,628,473,1269,1500,84.6,High
2026-08-19 15:00:00,STN_004,City Center,2,15,0,0,176,202,439,1100,39.9,Low
2026-08-19 15:00:00,STN_005,University Junction,2,15,0,0,142,101,301,900,33.4,Low
2026-08-19 15:00:00,STN_006,Financial District,2,15,0,0,243,133,410,1300,31.5,Low
2026-08-19 16:00:00,STN_001,Central Hub,2,16,0,0,271,186,549,1200,45.8,Medium
2026-08-19 16:00:00,STN_002,Tech Park,2,16,0,0,145,111,248,1000,24.8,Low
2026-08-19 16:00:00,STN_003,Airport Terminal,2,16,0,0,448,395,891,1500,59.4,Medium
2026-08-19 16:00:00,STN_004,City Center,2,16,0,1,365,319,825,1100,75.0,High
2026-08-19 16:00:00,STN_005,University Junction,2,16,0,0,170,131,292,900,32.4,Low
2026-08-19 16:00:00,STN_006,Financial District,2,16,0,0,158,124,293,1300,22.5,Low
2026-08-19 17:00:00,STN_001,Central Hub,2,17,0,1,648,333,1099,1200,91.6,Critical
2026-08-19 17:00:00,STN_002,Tech Park,2,17,0,0,235,153,398,1000,39.8,Low
2026-08-19 17:00:00,STN_003,Airport Terminal,2,17,0,0,484,265,819,1500,54.6,Medium
2026-08-19 17:00:00,STN_004,City Center,2,17,0,1,476,265,821,1100,74.6,High
2026-08-19 17:00:00,STN_005,University Junction,2,17,0,1,237,231,581,900,64.6,Medium
2026-08-19 17:00:00,STN_006,Financial District,2,17,0,1,430,373,794,1300,61.1,Medium
2026-08-19 18:00:00,STN_001,Central Hub,2,18,0,1,555,366,961,1200,80.1,High
2026-08-19 18:00:00,STN_002,Tech Park,2,18,0,1,448,309,963,1000,96.3,Critical
2026-08-19 18:00:00,STN_003,Airport Terminal,2,18,0,0,251,291,603,1500,40.2,Low
2026-08-19 18:00:00,STN_004,City Center,2,18,0,1,421,337,962,1100,87.5,Critical
2026-08-19 18:00:00,STN_005,University Junction,2,18,0,1,329,261,648,900,72.0,High
2026-08-19 18:00:00,STN_006,Financial District,2,18,0,1,493,402,952,1300,73.2,High
2026-08-19 19:00:00,STN_001,Central Hub,2,19,0,1,645,490,1125,1200,93.8,Critical
2026-08-19 19:00:00,STN_002,Tech Park,2,19,0,0,143,110,323,1000,32.3,Low
2026-08-19 19:00:00,STN_003,Airport Terminal,2,19,0,0,419,327,853,1500,56.9,Medium
2026-08-19 19:00:00,STN_004,City Center,2,19,0,1,486,352,853,1100,77.5,High
2026-08-19 19:00:00,STN_005,University Junction,2,19,0,0,153,103,296,900,32.9,Low
2026-08-19 19:00:00,STN_006,Financial District,2,19,0,0,137,140,299,1300,23.0,Low
2026-08-19 20:00:00,STN_001,Central Hub,2,20,0,0,244,286,599,1200,49.9,Medium
2026-08-19 20:00:00,STN_002,Tech Park,2,20,0,0,208,130,420,1000,42.0,Low
2026-08-19 20:00:00,STN_003,Airport Terminal,2,20,0,0,450,318,776,1500,51.7,Medium
2026-08-19 20:00:00,STN_004,City Center,2,20,0,1,444,431,954,1100,86.7,Critical
2026-08-19 20:00:00,STN_005,University Junction,2,20,0,0,129,87,227,900,25.2,Low
2026-08-19 20:00:00,STN_006,Financial District,2,20,0,0,211,182,487,1300,37.5,Low
2026-08-19 21:00:00,STN_001,Central Hub,2,21,0,0,217,156,408,1200,34.0,Low
2026-08-19 21:00:00,STN_002,Tech Park,2,21,0,0,208,128,370,1000,37.0,Low
2026-08-19 21:00:00,STN_003,Airport Terminal,2,21,0,0,367,336,716,1500,47.7,Medium
2026-08-19 21:00:00,STN_004,City Center,2,21,0,0,166,138,406,1100,36.9,Low
2026-08-19 21:00:00,STN_005,University Junction,2,21,0,0,140,92,293,900,32.6,Low
2026-08-19 21:00:00,STN_006,Financial District,2,21,0,0,224,234,474,1300,36.5,Low
2026-08-19 22:00:00,STN_001,Central Hub,2,22,0,0,241,157,498,1200,41.5,Low
2026-08-19 22:00:00,STN_002,Tech Park,2,22,0,0,140,87,235,1000,23.5,Low
2026-08-19 22:00:00,STN_003,Airport Terminal,2,22,0,0,427,356,771,1500,51.4,Medium
2026-08-19 22:00:00,STN_004,City Center,2,22,0,0,171,150,421,1100,38.3,Low
